text,label
আমার খাবারের মধ্যে বা রাতে পেট জ্বালা পুড়া করে।,patient statement
আমার ঠিকমত ঘুম হয় না অনেক অশান্তি লাগে,patient statement
"পরিবারের একজন সদস্য খুব অসুস্থ, আমি খুব চিন্তিত!",Normal statement
"গ্রামে পানি নিয়ে সমস্যা হচ্ছে, সেটা নিয়ে কেউ কিছু করছে না, আমি রেগে গেছি!",Normal statement
আমার দাঁত শিরশির করে। ঠান্ডা বা গরম কিছু খেতে পারি না। অনেক অস্বস্তি লাগে।,patient statement
আজকের দিনটা আমার জন্য খুবই অসহ্য। কিছুই ঠিকঠাক চলছে না।,Normal statement
আমার ভাতিজির খাবারের মধ্যে বা রাতে পেট জ্বালা পুড়া করে।,patient statement
আজকের দিনটা আমার জন্য খুবই রাগান্বিত। কোনো কিছুই ঠিকঠাক হচ্ছে না।,Normal statement
আজকের ম্যাচে আমাদের দলের খারাপ পারফরম্যান্সে খুব হতাশ হয়ে গেলাম!,Normal statement
"গ্রামে এসে দেখতে পেলাম খুব বেশি আবর্জনা, খুব রেগে গেছি!",Normal statement
"আজ থেকে আমি আর সহ্য করব না, আমি তো এখনই রেগে গেছি! কেন কেউ বুঝতে চায় না যে আমার কি প্রয়োজন?",Normal statement
মনে হয় আমি একটা বোঝা কারো কাছেই প্রয়োজন নেই।,Normal statement
"আজকের কনসার্টের পর মনে হচ্ছে কিছুটা সময় নষ্ট হয়েছে, খুব খারাপ লাগছে!",Normal statement
"গ্রামের ছোট খোকা-খুকিরা দারুণ খুশি ছিল, তাদের খুশি দেখে আমি খুব ভালো লাগলো!",Normal statement
